,Marca,Modelo,Tamaño de la pantalla,Tipo de resolución,Tipo de pantalla,Frecuencia de actualización,Precio,Link
102,BeOne,BEMON-19,"19 """,HD,LED,60 Hz,51459,https://articulo.mercadolibre.com.ar/MLA-1160628823-monitor-led-19-be-one-bemon-19-60hz-5ms-mexx-1-_JM?searchVariation=175144728769#searchVariation=175144728769&position=27&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
104,LG,28MQ780,"27.6 """,SDQHD,LCD,60 Hz,429999,https://www.mercadolibre.com.ar/monitor-lg-dualup-ergo-28mq780-lcd-276-negro-100v240v/p/MLA19686070?pdp_filters=category:MLA14407#searchVariation=MLA19686070&position=6&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
105,LG,32GP850,"31.5 """,QHD,LCD,165 Hz,408999,https://www.mercadolibre.com.ar/monitor-gamer-lg-ultragear-32gp850-lcd-315-negro-y-rojo-100v240v/p/MLA19832326?pdp_filters=category:MLA14407#searchVariation=MLA19832326&position=7&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
106,BenQ,GW2780,"27 """,FHD,LED,60 Hz,226999,https://articulo.mercadolibre.com.ar/MLA-1133219955-monitor-full-hd-benq-gw2780-ips-27-eye-care-bisel-delgado-_JM?searchVariation=174428540078#searchVariation=174428540078&position=29&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
107,Samsung,F24T35,"24 """,FHD,LED,75 Hz,115999,https://articulo.mercadolibre.com.ar/MLA-1414232514-monitor-gamer-samsung-f24t35-led-24-100v240v-_JM?searchVariation=178157245669#searchVariation=178157245669&position=30&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
108,Acer,KG241Q Pbiip,"23.6 """,FHD,LED,144 Hz,249999,https://articulo.mercadolibre.com.ar/MLA-1258652556-monitor-led-24-pulgadas-acer-gaming-kg241q-sbmiipx-144hz-_JM?searchVariation=175905054158#searchVariation=175905054158&position=31&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
111,Lenovo,S22e-20,"21.5 """,FHD,LED,75 Hz,93601,https://www.mercadolibre.com.ar/monitor-gamer-lenovo-thinkvision-s22e-20-led-215-raven-black-100v240v/p/MLA19882845?pdp_filters=category:MLA14407#searchVariation=MLA19882845&position=9&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
112,Gigabyte,M27F,"27 """,FHD,LED,144 Hz,189000,https://www.mercadolibre.com.ar/monitor-gamer-gigabyte-m27f-led-27-negro-100v240v/p/MLA18463019?pdp_filters=category:MLA14407#searchVariation=MLA18463019&position=10&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
113,Samsung,F24T35,"24 """,FHD,LED,75 Hz,79999,https://articulo.mercadolibre.com.ar/MLA-932248483-monitor-gamer-samsung-f24t35-led-24-dark-blue-gray-_JM?searchVariation=92774029659#searchVariation=92774029659&position=33&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
114,HKC Antteq,F2145M,"21.45 """,FHD,LED,60 Hz,63299,https://articulo.mercadolibre.com.ar/MLA-1354548823-monitor-hkc-antteq-2145-full-hd-f2145m-22-va-75-hz-hdmi-_JM?searchVariation=176774178189#searchVariation=176774178189&position=34&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
115,LG,25UM58,"25 """,FHD,LED,75 Hz,339625,https://www.mercadolibre.com.ar/monitor-gamer-lg-ultrawide-25um58-led-25-negro-100v240v/p/MLA7568838?pdp_filters=category:MLA14407#searchVariation=MLA7568838&position=11&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
119,LG,34GL750,"34 """,Ultrawide FHD,LED,144 Hz,880000,https://www.mercadolibre.com.ar/monitor-gamer-curvo-lg-ultragear-34gl750-led-34-negro-y-rojo-100v240v/p/MLA17004432?pdp_filters=category:MLA14407#searchVariation=MLA17004432&position=13&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
120,Philips,193V5LSB2,"18.5 """,FHD,LED,60 Hz,50598,https://articulo.mercadolibre.com.ar/MLA-1144184263-monitor-philips-185-hd-hdmi-vga-lcd-tft-1366-x-768-_JM?searchVariation=174704875620#searchVariation=174704875620&position=37&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
121,Acer,V247Y Abi,"23.8 """,FHD,LED,75 Hz,87999,https://www.mercadolibre.com.ar/monitor-acer-v247y-abi-v7-pantalla-24-full-hd-led-fhd-75hz/p/MLA19862709?pdp_filters=category:MLA14407#searchVariation=MLA19862709&position=14&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
122,AOC,AG323FCXE,"31.5 """,FHD,LED,165 Hz,292890,https://www.mercadolibre.com.ar/monitor-gamer-aoc-curvo-ag323fcxe-315/p/MLA20080173?pdp_filters=category:MLA14407#searchVariation=MLA20080173&position=15&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
125,Dell,P2422H,"23.8 """,FHD,LCD TFT,60 Hz,259999,https://www.mercadolibre.com.ar/monitor-dell-p-series-p2422h-lcd-tft-238-negro-y-plateado-100v240v/p/MLA18596905?pdp_filters=category:MLA14407#searchVariation=MLA18596905&position=18&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
126,AOC,C27G2ZE,"27 """,FHD,LED,240 Hz,199990,https://www.mercadolibre.com.ar/monitor-gamer-curvo-27-pulgadas-aoc-c27g2ze-freesync-240hz/p/MLA21272068?pdp_filters=category:MLA14407#searchVariation=MLA21272068&position=19&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
127,LG,32MN500M,"31.5 """,FHD,LED,75 Hz,169999,https://articulo.mercadolibre.com.ar/MLA-903314214-monitor-gamer-ips-32-pulgadas-lg-32mn500m-fhd-freesync-_JM?searchVariation=72433932230#searchVariation=72433932230&position=38&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
129,Samsung,F22T35,"22 """,FHD,LED,75 Hz,102999,https://articulo.mercadolibre.com.ar/MLA-1414915758-monitor-gamer-samsung-f22t35-led-22-100v240v-_JM?searchVariation=178157256717#searchVariation=178157256717&position=40&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
130,Dell,E2220H,"21.5 """,FHD,LED,60 Hz,219999,https://articulo.mercadolibre.com.ar/MLA-919597883-monitor-full-hd-22-pulgadas-dell-e2220h-displayport-cuotas-_JM?searchVariation=83964785692#searchVariation=83964785692&position=41&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
132,Acer,V206HQL Abi,"19.5 """,HD+,LCD,60 Hz,60002,https://www.mercadolibre.com.ar/acer-v6-v206hql-abi-195-negro-100v240v/p/MLA18616943?pdp_filters=category:MLA14407#searchVariation=MLA18616943&position=21&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
133,Daewoo,DW-MON19,"19 """,HD,LED,60 Hz,54499,https://articulo.mercadolibre.com.ar/MLA-1337399427-monitor-daewoo-19-dw-mon19-hd-vga-hdmi-vesa-_JM?searchVariation=176521954644#searchVariation=176521954644&position=42&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
134,Lenovo,S22e-20,"21.5 """,FHD,LED,75 Hz,199990,https://articulo.mercadolibre.com.ar/MLA-1154270690-monitor-lenovo-thinkvision-s22e-20-215-75hz-hdmi-vga-_JM?searchVariation=175061029002#searchVariation=175061029002&position=43&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
136,Dell,P2018H,"20 """,HD,LED,60 Hz,157999,https://www.mercadolibre.com.ar/monitor-gamer-dell-professional-p2018h-led-20-negro-100v240v/p/MLA15075068?pdp_filters=category:MLA14407#searchVariation=MLA15075068&position=23&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
137,Samsung,C24RG5,"23.5 """,FHD,LCD,144 Hz,149999,https://articulo.mercadolibre.com.ar/MLA-1107736822-monitor-gamer-curvo-samsung-odyssey-c24rg5-led-24-fhd-144hz-_JM?searchVariation=173794187311#searchVariation=173794187311&position=44&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
139,HP,P19b G4,"18.5 """,WXGA,LED,60 Hz,84999,https://www.mercadolibre.com.ar/monitor-hp-p19b-g4-led-185-negro-100v240v/p/MLA18708022?pdp_filters=category:MLA14407#searchVariation=MLA18708022&position=25&search_layout=grid&type=product&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
140,Suono,SNMO-1000,"23.6 """,FHD,LED,30 Hz,66199,https://articulo.mercadolibre.com.ar/MLA-1283541497-monitor-gamer-suono-led-24p-full-hd-1920x1080-snmo-1000-_JM?searchVariation=176155323138#searchVariation=176155323138&position=45&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
141,Philips,193V5LHSB2,"18.5 """,FHD,LCD,60 Hz,89999,https://articulo.mercadolibre.com.ar/MLA-1127322243-monitor-led-hd-19-pulgadas-philips-193v5lhsb2-hdmi-gb-_JM?searchVariation=174295987408#searchVariation=174295987408&position=46&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
142,Samsung,F24T35,"24 """,FHD,LED,75 Hz,68499,https://articulo.mercadolibre.com.ar/MLA-904166982-monitor-samsung-24-t350-full-hd-ips-75hz-sin-bordes-freesync-_JM?searchVariation=72976109152#searchVariation=72976109152&position=47&search_layout=grid&type=item&tracking_id=a3f4dea3-0bb8-475e-af40-b8645b44807c
144,HP,P22va G4,"21.5 """,FHD,LED,60 Hz,73339,https://articulo.mercadolibre.com.ar/MLA-1274287630-monitor-hp-p22va-g4-led-215-1080p-hdmi-negro-100v240v-_JM?searchVariation=176024719764#searchVariation=176024719764&position=23&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
149,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,165000,https://articulo.mercadolibre.com.ar/MLA-836376273-monitor-led-27-samsung-f350-flat-hdmi-full-hd-_JM?searchVariation=49758206104#searchVariation=49758206104&position=25&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
151,Samsung,F24T35,"24 """,FHD,LED,75 Hz,115200,https://articulo.mercadolibre.com.ar/MLA-1124131529-monitor-gamer-samsung-f24t35-led-24-azul-y-gris-_JM?searchVariation=174214073254#searchVariation=174214073254&position=26&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
152,Gfast,T-195,"19.5 """,HD,LED,60 Hz,55200,https://www.mercadolibre.com.ar/monitor-gfast-t-195-led-195-negro-220v/p/MLA22850284?pdp_filters=category:MLA14407#searchVariation=MLA22850284&position=5&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
153,LG,27MK400H-B,"27 """,FHD,LED,60 Hz,144999,https://articulo.mercadolibre.com.ar/MLA-806060737-monitor-led-pc-27-pulg-lg-27mk400h-full-hd-2ms-hdmi-oficial-_JM?searchVariation=60890933305#searchVariation=60890933305&position=27&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
154,Samsung,C27RG50FQ,"27 """,FHD,LED,240 Hz,343799,https://www.mercadolibre.com.ar/monitor-gamer-curvo-samsung-crg5-c27rg50fq-led-27-dark-blue-gray-100v240v/p/MLA18102829?pdp_filters=category:MLA14407#searchVariation=MLA18102829&position=6&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
155,Gfast,T-220,"21.5 """,FHD,LED,60 Hz,56359,https://articulo.mercadolibre.com.ar/MLA-1204783153-monitor-led-22-gfast-60hz-fhd-hdm-t-220-mexx-1-_JM?searchVariation=175538002179#searchVariation=175538002179&position=28&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
159,Samsung,M5,"27 """,FHD,LED,60 Hz,265599,https://www.mercadolibre.com.ar/smart-monitor-m5-27-fhd-con-smart-tv-apps-y-conectividad-wireless/p/MLA18536651?pdp_filters=category:MLA14407#searchVariation=MLA18536651&position=10&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
163,Acer,V247Y Abi,"24 """,FHD,LED,60 Hz,149142,https://www.mercadolibre.com.ar/monitor-gamer-acer-vero-v7-v247y-abi-24-full-hd-hdmi-vga-4ms-va/p/MLA21361322?pdp_filters=category:MLA14407#searchVariation=MLA21361322&position=12&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
164,ViewSonic,VA2261h-2,"22 """,FHD,LED,60 Hz,86999,https://www.mercadolibre.com.ar/monitor-viewsonic-va2261h-2-led-22-negro-100v240v/p/MLA17518027?pdp_filters=category:MLA14407#searchVariation=MLA17518027&position=13&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
165,BenQ,GW2780,"27 """,FHD,LED,60 Hz,365999,https://articulo.mercadolibre.com.ar/MLA-1135431654-monitor-ips-27-pulgadas-benq-gw2780-1080p-c-parlantes-cuota-_JM?searchVariation=174472503237#searchVariation=174472503237&position=31&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
166,BeOne,BEMON-19,"19 """,HD,LED,60 Hz,51197,https://articulo.mercadolibre.com.ar/MLA-1190727803-monitor-led-19-pulgadas-be-one-hdmi-vga-hd-plus-_JM?searchVariation=175461835963#searchVariation=175461835963&position=32&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
167,BenQ,GW2283,"22 """,FHD,LED,60 Hz,111999,https://articulo.mercadolibre.com.ar/MLA-832904619-monitor-benq-ips-215-full-hd-1920x1080-parlante-2-hdmi-_JM?searchVariation=48676522000#searchVariation=48676522000&position=33&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
168,LG,32MN500M,"31.5 """,FHD,LED,75 Hz,164999,https://articulo.mercadolibre.com.ar/MLA-901027130-monitor-gamer-ips-32-pulgadas-lg-32mn500m-fhd-freesync-full-_JM?searchVariation=70653856983#searchVariation=70653856983&position=34&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
170,Samsung,LF22T350FH,"22 """,FHD,LED,75 Hz,79999,https://articulo.mercadolibre.com.ar/MLA-935244118-monitor-gamer-ips-22-pulgadas-samsung-t350-full-hd-freesync-_JM?searchVariation=95032680737#searchVariation=95032680737&position=35&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
171,HP,P22va G4,"21.5 """,FHD,LED,60 Hz,107814,https://articulo.mercadolibre.com.ar/MLA-1165539477-monitor-color-hp-p22va-g4-_JM?searchVariation=175211345683#searchVariation=175211345683&position=36&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
172,Samsung,F24T35,"24 """,FHD,LED,75 Hz,126000,https://articulo.mercadolibre.com.ar/MLA-871000341-monitor-gamer-24-samsung-full-hd-super-slim-hdmi-_JM?searchVariation=61038187044#searchVariation=61038187044&position=37&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
174,G-FAST,T-195,"19.5 """,HD,LED,60 Hz,78976,https://articulo.mercadolibre.com.ar/MLA-1105506735-monitor-gfast-t-195-vga-hdmi-led-hd-195-_JM?searchVariation=173728673491#searchVariation=173728673491&position=39&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
177,LG,19M38AB,"18.5 """,HD,LED,60 Hz,61370,https://articulo.mercadolibre.com.ar/MLA-831634915-monitor-lg-led-185-19m38a-b-otero-hogar-_JM?searchVariation=48332774779#searchVariation=48332774779&position=40&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
178,Samsung,F27T350FHL,"27 """,FHD,LED,75 Hz,178327,https://articulo.mercadolibre.com.ar/MLA-1232778248-monitor-gamer-samsung-f27t350fhl-led-27-_JM?searchVariation=175724083670#searchVariation=175724083670&position=41&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
179,LG,27MK400H,"27 """,FHD,LED,60 Hz,144999,https://articulo.mercadolibre.com.ar/MLA-901026208-monitor-led-pc-27-pulg-lg-27mk400h-full-hd-2ms-hdmi-full-_JM?searchVariation=70653567574#searchVariation=70653567574&position=42&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
180,Philips,221V8,"21.5 """,FHD,LCD,75 Hz,64699,https://articulo.mercadolibre.com.ar/MLA-1146892692-monitor-philips-22-led-221v8-full-hd-1920x1080-60hz-5ms-_JM?searchVariation=174817434733#searchVariation=174817434733&position=43&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
181,ViewSonic,VA2718-SH,"27 """,FHD,LED,60 Hz,193121,https://articulo.mercadolibre.com.ar/MLA-1128237101-monitor-27-ips-viewsonic-va-2718-sh-full-hd-1080p-vga-hdmi-_JM?searchVariation=174318972381#searchVariation=174318972381&position=44&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
183,HP,V194,"18.5 """,HD,LED,60 Hz,53790,https://www.mercadolibre.com.ar/monitor-hp-v194-led-185-negro-100v240v/p/MLA16241997?pdp_filters=category:MLA14407#searchVariation=MLA16241997&position=18&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
184,LG,32MN500M,"31.5 """,FHD,LED,75 Hz,158999,https://articulo.mercadolibre.com.ar/MLA-868795127-monitor-lg-32-32mn500m-full-hd-_JM?searchVariation=82781781944#searchVariation=82781781944&position=45&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
185,Daewoo,DW-MON22,"22 """,FHD,LED,60 Hz,74999,https://articulo.mercadolibre.com.ar/MLA-921555882-monitor-pc-led-22p-daewoo-dw-mon22-hdmi-vga-full-hd-_JM?searchVariation=85311080114#searchVariation=85311080114&position=46&search_layout=grid&type=item&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
190,HP,P22v G4,"21.5 """,FHD,LED,60 Hz,74599,https://www.mercadolibre.com.ar/monitor-hp-p-p22v-g4-led-215-negro-100v240v/p/MLA18388207?pdp_filters=category:MLA14407#searchVariation=MLA18388207&position=21&search_layout=grid&type=product&tracking_id=e96c1cab-c47f-4919-bd44-79dc4dadd59e
193,LG,26WQ500,"25.7 """,Ultrawide FHD,LCD,75 Hz,131509,https://articulo.mercadolibre.com.ar/MLA-1144760024-monitor-led-26-lg-full-hd-ultrawide-75hz-26wq500-b-mexx-1-_JM?searchVariation=178846294845#searchVariation=178846294845&position=12&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
195,Daewoo,DW-MON19,"19 """,HD,LED,60 Hz,49990,https://www.mercadolibre.com.ar/monitor-daewoo-dw-mon19-led-19-negro-100v240v/p/MLA18621638?pdp_filters=category:MLA14407#searchVariation=MLA18621638&position=1&search_layout=grid&type=product&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
196,LG,34WP500-B,"34 """,FHD,LED,75 Hz,358419,https://articulo.mercadolibre.com.ar/MLA-1146752302-monitor-gamer-34-lg-full-hd-ultrawide-75hz-34wp500-b-mexx-2-_JM?searchVariation=179067178305#searchVariation=179067178305&position=14&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
197,Philips,272V8LA/55,"27 """,FHD,LCD,75 Hz,140640,https://articulo.mercadolibre.com.ar/MLA-1309623711-monitor-philips-27-pulgadas-lcd-led-75hz-va-full-hd-_JM?searchVariation=176348902680#searchVariation=176348902680&position=15&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
198,ViewSonic,VA1903H,"18.5 """,WXGA,LED,60 Hz,52999,https://articulo.mercadolibre.com.ar/MLA-617979466-monitor-pc-led-19-pulgadas-hdmi-vga-widescreen-gamer-_JM?searchVariation=67952378088#searchVariation=67952378088&position=16&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
199,Level Up,27-UP6680,"27 """,FHD,LED,165 Hz,164999,https://articulo.mercadolibre.com.ar/MLA-1148902743-monitor-gamer-level-up-27-curvo-full-hd-165hz-1ms-freesync-_JM?searchVariation=174917175407#searchVariation=174917175407&position=17&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
201,Samsung,C49J890DKL,"49 """,FHD,LED,144 Hz,823146,https://www.mercadolibre.com.ar/monitor-gamer-49-samsung-ultrawide-curvo-144hz-5ms-mexx-1/p/MLA20605573?pdp_filters=category:MLA14407#searchVariation=MLA20605573&position=2&search_layout=grid&type=product&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
202,MSI,G271C,"27 """,FHD,LED,165 Hz,241681,https://articulo.mercadolibre.com.ar/MLA-1433749678-monitor-curvo-gamer-msi-optix-g271c-165hz-panel-va-1ms-fhd-_JM?searchVariation=178675157095#searchVariation=178675157095&position=19&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
203,LG,22BL450Y-B,"21.5 """,FHD,LCD/LED,75 Hz,101499,https://www.mercadolibre.com.ar/monitor-ips-fhd-21-pulgadas-lg-22bl450y-1080p-oficina-75hz/p/MLA22974892?pdp_filters=category:MLA14407#searchVariation=MLA22974892&position=3&search_layout=grid&type=product&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
205,Westinghouse,WH22FX9019,"22 """,FHD,LED,60 Hz,64990,https://www.mercadolibre.com.ar/monitor-westinghouse-22-full-hd-ultra-slim-hdmi-vga-60hz/p/MLA20024719?pdp_filters=category:MLA14407#searchVariation=MLA20024719&position=4&search_layout=grid&type=product&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
206,Level Up,27-UP6580,"27 """,FHD,LED,165 Hz,154999,https://articulo.mercadolibre.com.ar/MLA-926129882-monitor-gamer-27-pulgadas-full-hd-1920x1080-144hz-level-up-_JM?searchVariation=88331728487#searchVariation=88331728487&position=21&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
207,LG,27UL500,"27 """,UHD 4K,LED,60 Hz,254469,https://articulo.mercadolibre.com.ar/MLA-919612893-monitor-lg-led-4k-27ul500-w-60hz-ips-freesync-mexx-1-_JM?searchVariation=178813885237#searchVariation=178813885237&position=22&search_layout=grid&type=item&tracking_id=a9cb8ec3-517f-455b-b1f6-54bd5c99a90a
